SeniorCitizen,tenure,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Churn_probabilidad
0,72,7711.45,False,True,False,False,False,False,False,False,True,0.16117650048953597
0,68,4375.8,False,True,True,False,False,False,True,False,True,0.022772280599839885
0,26,1507.0,True,False,True,False,False,False,False,False,True,0.2952840932326487
0,12,523.1,False,False,False,True,False,False,False,False,False,0.758270315739204
0,25,1404.65,False,False,False,True,False,False,False,False,False,0.6770676604636603
1,72,8196.4,False,True,False,False,False,False,True,False,True,0.15877328467016716
0,70,7882.5,False,True,False,True,False,False,True,False,True,0.16687955538476032
1,1,50.15,False,False,False,False,True,False,False,False,False,0.7890347894806506
0,26,2208.75,False,False,True,False,False,False,True,False,False,0.5061184518617541
0,2,134.35,False,False,False,False,True,False,False,False,False,0.7284262602109679
0,28,543.0,True,False,False,False,True,True,False,True,False,0.07588605126794622
0,6,119.3,False,False,False,False,True,True,False,True,False,0.3673887531493457
0,58,3624.35,False,True,False,False,True,False,True,False,True,0.0261936011191727
1,29,1228.65,False,False,False,True,False,False,True,False,False,0.5301672567018854
0,16,1212.1,False,False,False,False,False,False,False,False,False,0.6973261590658844
1,43,4388.4,False,False,False,True,False,False,False,False,False,0.8015154123282113
0,52,3865.45,True,False,False,False,True,False,True,False,False,0.155550856987208
0,72,8672.45,False,True,False,False,False,False,True,False,True,0.15016294185787302
0,71,1378.45,False,True,False,False,True,True,False,True,False,0.0026771691037171755
0,65,1414.45,False,True,True,False,False,True,False,True,False,0.004593198249071715
0,49,3906.7,False,False,False,True,False,False,False,False,False,0.6093699886832367
0,52,4331.4,False,False,True,False,False,False,False,False,False,0.4947933116687964
0,2,33.2,False,False,False,False,True,True,False,True,False,0.41955534005977696
0,71,7782.85,False,True,True,False,False,False,True,False,True,0.0988025770681128
0,54,4869.5,False,False,True,False,False,False,False,False,False,0.5308160321298091
0,15,1155.6,False,False,False,False,False,False,False,False,True,0.6194964943064605
0,9,190.1,False,False,False,False,True,False,False,False,False,0.635306140307782
1,50,5163.3,False,True,True,False,False,False,True,False,False,0.18565156279780898
0,19,1465.75,False,False,False,True,False,False,False,False,False,0.7624336019215319
1,70,7349.35,False,True,False,False,False,False,False,False,True,0.19881858727903207
1,72,7677.4,True,False,False,False,False,False,True,False,False,0.3711445979670356
1,52,5376.4,True,False,False,False,False,False,False,False,False,0.5460351362261322
0,15,639.45,False,False,False,True,False,False,False,False,False,0.7321625451759614
0,72,5468.45,False,True,False,False,False,False,False,False,False,0.08204713566102946
1,3,233.7,False,False,False,True,False,False,False,False,False,0.8694889744285752
0,58,5720.95,True,False,False,False,False,False,True,False,False,0.2850935205238021
0,1,20.35,False,False,False,False,True,True,False,True,False,0.4340257333273935
0,35,3161.2,False,False,False,False,False,False,False,False,True,0.5499129447885592
0,50,4116.15,False,False,False,False,False,False,False,False,False,0.5218696139700599
0,41,899.45,False,True,False,True,False,True,False,True,False,0.02715030881777888
0,72,4720.0,False,True,True,False,False,False,True,False,False,0.030419289840213082
0,30,2038.7,True,False,True,False,False,False,False,False,False,0.3831044824501992
0,2,36.55,False,False,False,False,True,False,False,False,False,0.7184001112763462
0,15,438.25,False,False,False,True,False,False,False,False,True,0.6268092856347067
0,37,2203.1,True,False,False,False,True,False,True,False,True,0.12549383244663342
0,72,5480.25,False,True,False,False,False,False,False,False,False,0.08250367385633653
0,72,1738.9,False,True,False,False,False,True,False,True,False,0.0037385355281689277
0,70,8244.3,False,True,True,False,False,False,True,False,True,0.1291593027313636
0,1,19.65,False,False,False,False,True,True,False,True,False,0.43393762566914296
0,23,1968.1,False,False,False,True,False,False,False,False,False,0.7614272859835274
0,8,548.9,False,False,True,False,False,False,False,False,False,0.7177847396685083
0,2,84.5,False,False,True,False,False,False,False,False,False,0.7483761533704495
0,26,1025.15,False,False,True,False,False,False,True,False,True,0.2756821781409383
0,52,928.4,True,False,True,False,False,True,False,True,False,0.02295520153338639
0,23,813.45,False,True,False,False,True,False,True,False,True,0.059795612471859175
0,15,1426.4,False,False,True,False,False,False,True,False,False,0.5858219149804356
0,40,2058.5,False,False,False,False,True,False,False,False,False,0.37157378642595706
0,27,1611.65,False,False,False,True,False,False,False,False,True,0.5819894033511867
0,37,805.2,False,False,False,False,False,True,False,True,False,0.11775808223292708
0,45,5031.85,True,False,True,False,False,False,True,False,True,0.2913195580502395
0,5,330.15,False,False,False,True,False,False,False,False,False,0.8182479154876903
0,71,1672.1,False,True,False,False,True,True,False,True,False,0.003110530130225432
0,4,195.3,False,False,False,True,False,False,False,False,False,0.8177478036708727
0,38,746.05,False,True,False,False,True,True,False,True,False,0.01670856212561533
0,3,157.55,False,False,False,False,True,False,True,False,False,0.5882066872375717
0,17,343.45,False,True,False,False,True,True,False,True,False,0.052115660709011795
0,70,6237.05,False,True,True,False,False,False,True,False,True,0.05035748511259032
0,1,44.9,False,False,False,False,True,False,False,False,False,0.7323457456278359
0,71,7030.65,False,True,False,False,False,False,True,False,False,0.10670215450878899
0,37,3369.25,False,False,False,True,False,False,True,False,False,0.5943291758548911
0,64,4480.7,True,False,False,False,True,False,False,False,True,0.12206201779522335
1,37,3371.75,False,False,False,True,False,False,False,False,True,0.7079222255344715
0,65,6937.95,False,True,False,False,False,False,True,False,True,0.10322255573576362
0,23,1119.35,True,False,False,True,False,False,False,False,True,0.40482998024382055
0,22,1742.75,False,False,False,True,False,False,True,False,True,0.5375715594294467
1,26,1597.4,True,False,False,False,True,False,False,False,False,0.43571954085983494
0,25,2015.35,False,False,False,False,False,False,True,False,False,0.5195635692002534
0,60,5611.75,False,True,False,True,False,False,True,False,True,0.10773736772272001
0,1,95.6,False,False,False,True,False,False,True,False,False,0.7447959150812679
0,71,6388.65,False,True,True,False,False,False,True,False,True,0.05093164760638086
1,27,2287.25,False,False,False,True,False,False,False,False,False,0.7975369050367155
0,3,240.45,False,False,False,True,False,False,False,False,False,0.8306212125127864
0,58,5430.35,True,False,True,False,False,False,False,False,True,0.27624839424706155
0,14,1025.95,False,False,False,True,False,False,False,False,False,0.780640982426941
0,71,4973.4,False,True,True,False,False,False,True,False,True,0.0253283052599204
0,2,44.75,False,False,False,False,False,False,False,False,True,0.6841281248882224
0,40,827.3,False,True,False,False,False,True,False,True,False,0.018913443908385116
0,68,1620.2,False,True,False,False,False,True,False,True,False,0.0045721745819555055
1,57,5779.6,False,True,True,False,False,False,True,False,True,0.11848398446527272
0,45,3941.7,False,False,False,True,False,False,False,False,True,0.5845742775869148
0,70,8152.3,False,True,True,False,False,False,True,False,True,0.12394903263151812
0,68,7320.9,False,False,False,True,False,False,True,False,True,0.49621669306714233
0,52,5138.1,False,False,True,False,False,False,False,False,True,0.5021390912349895
0,72,8349.7,False,True,False,True,False,False,True,False,True,0.18242740644013608
1,24,1712.7,False,False,False,True,False,False,False,False,False,0.781389800334367
0,67,3953.7,False,True,False,False,False,False,True,False,True,0.021403947474099787
0,68,4539.6,False,True,True,False,False,False,True,False,True,0.02471682544975657
0,23,426.65,False,True,True,False,False,True,False,True,False,0.042139943070379146
0,71,3515.25,False,True,False,True,False,False,False,False,False,0.04967847348869948
0,1,24.4,False,False,False,False,True,False,False,False,False,0.7302817196656622
0,71,1500.95,False,True,False,False,False,True,False,True,False,0.003534988448853647
1,69,7610.1,True,False,False,False,True,False,True,False,True,0.27595954095566905
1,40,4062.2,True,False,True,False,False,False,False,False,True,0.4573466178298954
1,18,1443.65,False,False,False,True,False,False,False,False,False,0.8220579747484089
0,22,2104.55,False,False,True,False,False,False,False,False,False,0.6921695936927517
0,69,2779.5,False,True,False,False,True,False,True,False,True,0.008394669281433112
1,62,4959.15,True,False,False,True,False,False,False,False,False,0.42854033460643154
0,56,1051.9,False,True,False,False,False,True,False,True,False,0.0074985420317618574
0,7,173.15,True,False,False,False,True,True,False,True,False,0.21272054758323256
0,1,18.9,False,False,False,False,True,True,False,True,False,0.4338432292403023
0,6,122.9,False,False,False,False,True,True,False,True,False,0.3678175831196486
0,2,181.5,False,False,False,True,False,False,False,False,False,0.8355616860791085
1,16,825.1,False,False,False,False,False,False,True,False,False,0.5914401070231298
0,2,51.6,False,False,False,False,True,True,False,True,False,0.4218531173292739
0,72,6058.95,False,True,False,False,False,False,True,False,True,0.04425616327067619
0,7,246.6,False,False,False,False,True,False,True,False,True,0.43911818761417254
0,19,434.8,False,False,False,False,True,False,False,False,False,0.505761700248699
0,14,1122.4,False,False,False,True,False,False,False,False,False,0.7889865040745592
0,64,6903.1,True,False,True,False,False,False,False,False,True,0.353672590037827
0,25,1837.9,False,False,False,False,False,False,True,False,True,0.40212814219245363
0,70,5931.75,False,True,True,False,False,False,False,False,True,0.07466594489224382
0,66,1240.8,False,True,False,False,False,True,False,True,False,0.004294514480020579
0,1,71.65,False,False,False,True,False,False,False,False,False,0.8368561114265626
0,53,4862.5,True,False,False,True,False,False,False,False,True,0.3918531888232895
0,6,389.1,False,False,False,True,False,False,True,False,False,0.7094561995513232
0,59,5655.45,False,True,False,True,False,False,False,False,False,0.2562188823112443
0,31,2435.15,False,False,False,True,False,False,False,False,True,0.6200962392345056
0,3,229.55,False,False,False,True,False,False,False,False,False,0.829833978507095
0,15,994.8,False,False,False,False,False,False,False,False,False,0.6876145097494801
0,48,5082.8,True,False,True,False,False,False,False,False,False,0.4750521722111913
0,2,113.55,False,False,False,False,True,False,True,False,False,0.5986275099295232
1,70,7101.5,False,False,False,True,False,False,False,False,False,0.7332268268270431
0,2,193.6,False,False,False,True,False,False,False,False,False,0.8364117990272877
0,47,5275.8,True,False,True,False,False,False,True,False,True,0.2899843815800592
0,24,531.55,True,False,False,False,False,True,False,True,False,0.11645122272142874
0,31,2939.8,True,False,False,True,False,False,False,False,False,0.6000066664848279
0,54,6014.85,False,False,False,True,False,False,False,False,True,0.6925835410262143
0,1,55.05,False,False,False,False,True,False,False,False,True,0.6519868320353363
0,12,444.75,True,False,True,False,False,False,True,False,True,0.25539102905868716
0,2,53.15,False,False,False,False,False,True,False,True,False,0.47543588750346855
0,48,3420.5,True,False,True,False,False,False,False,False,False,0.27855395528480903
1,1,74.45,False,False,False,True,False,False,False,False,False,0.8750453323539515
0,71,4681.75,False,True,False,False,False,False,True,False,True,0.023835817529032206
0,1,19.85,False,False,False,True,False,True,False,True,False,0.5863884164675734
0,56,1424.2,False,True,False,False,True,True,False,True,False,0.007312779077806924
0,2,33.7,False,False,False,False,True,True,False,True,False,0.41961773405011754
1,66,5265.1,False,True,False,False,False,False,False,False,False,0.1400653250142946
0,50,938.95,True,False,False,False,True,True,False,True,False,0.02313581204337876
1,63,5538.8,False,False,False,False,False,False,False,False,False,0.5675288075800461
0,1,45.05,False,False,False,False,True,False,False,False,False,0.7323608112666815
0,6,255.6,True,False,False,False,True,False,False,False,True,0.4194165167249149
0,5,244.75,False,False,False,False,False,False,False,False,False,0.7430815781469395
0,35,2568.55,False,False,False,True,False,False,True,False,True,0.43023608410562036
0,71,8477.6,False,True,False,True,False,False,True,False,True,0.20282801080683266
0,42,2762.75,False,True,True,False,False,False,False,False,True,0.0911013223000447
0,64,1208.6,False,True,True,False,False,True,False,True,False,0.004415033976721173
0,1,49.8,False,False,True,False,False,False,True,False,False,0.6368420042062206
0,1,69.85,False,False,False,True,False,False,False,False,False,0.8367301484936416
0,69,7317.1,True,False,True,False,False,False,True,False,True,0.2148833435325272
0,33,3092.0,False,False,False,True,False,False,False,False,False,0.7463097115362555
0,20,417.65,False,False,False,True,False,True,False,True,False,0.33266760843829
0,13,343.6,True,False,False,False,False,True,False,True,False,0.19787079508094832
0,28,1522.65,False,False,False,True,False,False,True,False,False,0.5068323894972436
0,72,5824.75,False,True,False,False,False,False,True,False,True,0.039448914570699545
0,9,597.9,False,False,False,True,False,False,False,False,False,0.7987923762685227
0,72,7853.7,False,True,True,False,False,False,False,False,True,0.1592538397480193
1,52,3103.25,False,True,False,False,False,False,True,False,False,0.07054188534863656
0,34,2003.6,False,False,False,False,False,False,True,False,True,0.2883629817357549
0,71,7209.0,False,True,True,False,False,False,True,False,True,0.07553322229322758
0,6,116.85,False,True,True,False,False,True,False,True,False,0.10294782237224394
0,31,1910.75,True,False,False,True,False,False,True,False,True,0.2531246034360868
1,1,90.6,False,False,False,True,False,False,False,False,False,0.8759473624441951
0,49,1211.65,False,True,False,False,True,True,False,True,False,0.010358518992227861
0,27,538.2,False,True,False,False,False,True,False,True,False,0.03760378090777201
0,53,4872.2,True,False,False,True,False,False,False,False,True,0.3930382749152515
1,35,3653.35,False,False,False,False,False,False,True,False,True,0.5463972985592548
0,2,167.3,False,False,False,True,False,False,False,False,False,0.8345595115483424
0,46,2007.85,False,False,False,True,False,False,False,False,False,0.41797291473204495
0,35,617.65,False,False,False,False,False,True,False,True,False,0.12148328333641628
0,9,704.3,False,False,False,True,False,False,False,False,False,0.8074124337206736
0,64,6692.65,False,True,False,False,False,False,False,False,False,0.22068892305537557
0,13,1111.65,False,False,False,True,False,False,False,False,False,0.798839574503867
0,55,4509.5,False,False,False,True,False,False,False,False,False,0.5888251804173066
0,51,4539.35,False,False,False,True,False,False,True,False,False,0.5152741856863563
0,5,132.25,False,False,False,False,True,True,False,True,False,0.384365096341527
0,20,1470.95,False,False,False,True,False,False,False,False,False,0.7508206941421587
0,23,514.75,False,True,True,False,False,True,False,True,False,0.0440002341803602
1,61,5969.3,True,False,False,True,False,False,False,False,False,0.5733508868685555
0,54,3871.85,False,True,False,False,False,False,True,False,True,0.0469814518563605
0,15,1130.85,False,False,False,False,True,False,False,False,False,0.655355015371228
0,64,1595.5,True,False,False,False,True,True,False,True,False,0.01303640598313276
0,18,1166.7,False,False,False,True,False,False,True,False,False,0.623006044011695
0,52,5364.8,False,False,False,True,False,False,False,False,False,0.7299930254516065
0,17,279.5,True,False,False,False,True,True,False,True,False,0.12881286028959943
0,27,550.1,False,True,False,False,True,True,False,True,False,0.030701385890016357
0,58,6526.65,True,False,True,False,False,False,True,False,False,0.35579341754379656
0,68,7508.55,False,True,False,False,False,False,True,False,True,0.11237002527073262
0,1,19.2,False,False,False,True,False,True,False,True,False,0.5863076338986872
0,55,3462.1,True,False,True,False,False,False,True,False,True,0.08700864937401216
0,1,45.3,False,False,False,False,True,False,False,False,False,0.7323859194689314
0,72,6096.45,False,True,True,False,False,False,True,False,True,0.04146883663042589
0,6,298.7,False,False,True,False,False,False,False,False,False,0.7184473713607252
0,60,5985.75,False,False,False,True,False,False,False,False,False,0.687155882726434
0,61,6547.7,True,False,False,True,False,False,True,False,False,0.42697494850393714
0,2,38.7,False,False,False,False,True,True,False,True,False,0.42024181498927826
0,63,4576.3,True,False,False,True,False,False,True,False,True,0.1394565484267491
0,17,1329.15,False,False,False,True,False,False,False,False,False,0.7733896530014379
1,58,5812.6,False,False,False,True,False,False,False,False,False,0.7575842998617065
0,26,1265.65,False,False,False,False,True,False,False,False,False,0.4971523603014427
0,53,2495.2,False,False,False,False,False,False,True,False,False,0.17997597550268685
0,25,532.1,False,False,True,False,False,True,False,True,False,0.1896804579970398
0,1,82.3,False,False,False,True,False,False,False,False,False,0.8375997916868947
0,24,490.65,False,True,True,False,False,True,False,True,False,0.04083003471354153
0,2,147.8,False,False,True,False,False,False,False,False,False,0.7544346754198367
0,1,19.55,False,False,False,False,True,True,False,True,False,0.43392503920154607
0,67,5064.45,True,False,False,False,True,False,True,False,False,0.11270362849664134
0,17,934.8,True,False,False,True,False,False,False,False,True,0.47863490609561504
0,11,760.05,False,False,False,True,False,False,False,False,False,0.7909023211741446
0,51,1234.6,False,True,False,False,True,True,False,True,False,0.009200530063162885
0,3,199.85,False,False,False,True,False,False,False,False,False,0.8276741897525345
1,1,79.2,False,False,False,True,False,False,False,False,False,0.8753112173983297
0,1,69.65,False,False,False,True,False,False,False,False,False,0.8367161477812943
1,72,6129.65,False,True,True,False,False,False,True,False,False,0.08094291514019233
0,19,1231.85,True,False,False,False,False,False,False,False,True,0.3861570778214186
0,65,1654.75,False,True,False,False,True,True,False,True,False,0.004567073803398217
0,45,4483.95,True,False,False,True,False,False,True,False,False,0.4255911233027615
0,5,413.25,False,False,False,True,False,False,True,False,False,0.7252904152584244
0,56,2564.95,False,False,True,False,False,False,False,False,False,0.2334520211169102
1,4,294.45,False,False,False,True,False,False,False,False,False,0.8655110289579765
0,64,5442.05,False,True,True,False,False,False,True,False,True,0.04974271479125889
0,41,804.25,False,True,False,False,False,True,False,True,False,0.01752687971080486
0,35,1982.6,False,False,False,True,False,False,True,False,False,0.4508694391979277
0,1,25.2,False,False,False,False,True,False,False,False,False,0.7303624549786286
1,3,205.05,False,False,False,True,False,False,False,False,False,0.8678140163727003
1,61,1501.75,False,True,False,False,False,True,False,True,False,0.009250013703318374
1,1,73.65,False,False,False,True,False,False,False,False,False,0.875000503924263
0,35,2016.45,True,False,True,False,False,False,True,False,False,0.19897209262340135
0,69,7895.15,False,True,True,False,False,False,True,False,True,0.11695569109469132
0,64,4378.8,False,True,False,False,True,False,False,False,True,0.04533418415669051
0,51,5686.4,True,False,True,False,False,False,True,False,True,0.2792830218429635
0,17,329.75,True,False,False,False,False,True,False,True,False,0.15846326654123521
0,69,2960.1,False,True,True,False,False,False,True,False,False,0.015271867831372491
0,1,31.35,False,False,False,False,True,False,False,False,False,0.730982598396849
0,21,1336.8,True,False,False,False,True,False,True,False,False,0.278983861583203
0,54,5129.45,False,True,False,False,False,False,False,False,False,0.19698246442787143
0,1,23.45,False,False,False,True,False,False,False,False,False,0.8334560371235542
0,4,237.95,False,False,False,True,False,False,False,False,False,0.8209822682935809
0,0,1397.475,False,True,False,False,False,False,True,False,True,0.32566067284452904
0,7,521.35,False,False,False,True,False,False,False,False,False,0.8132118241567412
0,32,613.95,False,True,False,False,True,True,False,True,False,0.02301688911901981
0,72,1414.65,False,True,True,False,False,True,False,True,False,0.0029043328358328772
0,19,733.35,False,False,False,True,False,False,False,False,False,0.6879993286943511
0,10,219.5,True,False,False,False,False,True,False,True,False,0.21993778141861384
1,21,1474.75,False,False,False,True,False,False,False,False,False,0.7939780300188992
1,45,3062.45,False,False,False,True,False,False,True,False,True,0.40725443313618304
1,32,587.7,True,False,True,False,False,True,False,True,False,0.09104670695335651
0,40,4228.55,True,False,False,False,False,False,True,False,False,0.3773638188974166
0,47,1875.25,False,True,False,False,True,False,True,False,True,0.022121822114840442
0,36,1901.25,False,True,False,False,True,False,True,False,True,0.045115141891594164
0,69,7234.8,True,False,True,False,False,False,True,False,True,0.20785429949986697
0,71,5705.05,False,True,True,False,False,False,False,False,True,0.06303051841651942
0,71,1710.15,False,True,False,False,False,True,False,True,False,0.003933404520875478
0,35,1930.9,True,False,True,False,False,False,True,False,False,0.1920774543153466
0,3,189.1,False,False,False,False,True,False,False,False,False,0.7209076356058685
1,72,7898.45,False,True,True,False,False,False,False,False,True,0.20899567603583555
0,72,6441.85,False,True,True,False,False,False,True,False,True,0.0491034950885452
0,68,5163.0,True,False,True,False,False,False,True,False,False,0.1245754527156462
0,42,2348.45,True,False,False,True,False,False,True,False,True,0.17067346366253663
1,21,429.55,True,False,False,False,False,True,False,True,False,0.17198086571453824
1,8,729.95,False,False,False,True,False,False,False,False,False,0.8608102375671881
1,10,720.45,False,False,False,True,False,False,True,False,False,0.7520257615240946
0,71,7283.25,False,True,True,False,False,False,True,False,False,0.11079709708774788
1,46,4126.35,True,False,False,False,False,False,False,False,False,0.4846455822879864
0,3,241.3,False,False,False,True,False,False,False,False,True,0.7696787795135598
1,12,1094.5,False,False,False,True,False,False,False,False,False,0.8514322284901561
0,26,1190.5,True,False,False,False,False,False,True,False,False,0.24284863542451268
0,3,160.85,False,False,False,False,True,False,True,False,False,0.5886162043440047
0,49,3721.9,False,True,False,False,False,False,False,False,True,0.10139876958852612
0,33,2651.1,False,True,False,False,False,False,False,False,True,0.1572751460891834
0,42,4014.6,False,False,False,True,False,False,True,False,False,0.5948082982022713
0,31,2344.5,True,False,False,False,False,False,True,False,True,0.22123639246299287
1,68,7379.8,True,False,True,False,False,False,False,False,True,0.42268637852520763
1,66,7862.25,True,False,False,True,False,False,True,False,True,0.4941457767155598
0,58,1108.8,True,False,False,True,False,True,False,True,False,0.027462505035811897
0,35,655.3,False,True,False,False,True,True,False,True,False,0.019373811556211068
0,1,20.2,False,False,False,False,False,True,False,True,False,0.4876323428202518
0,40,2971.7,False,False,True,False,False,False,False,False,False,0.5178221064072616
0,13,981.45,False,False,False,True,False,False,True,False,True,0.5871324683369399
0,57,3171.6,False,False,False,True,False,False,True,False,True,0.1949545548860936
0,1,75.3,False,False,False,True,False,False,False,False,False,0.8371112960777125
0,1,45.7,False,False,False,False,True,False,False,False,False,0.7324260894832229
0,46,2460.15,False,True,True,False,False,False,False,False,True,0.0619038659250949
1,40,3640.45,False,False,True,False,False,False,False,False,False,0.67345647989801
0,21,1625.0,True,False,False,False,True,False,True,False,True,0.23400988920117977
0,6,567.45,False,False,False,False,False,False,True,False,True,0.5501912001123926
0,59,6555.2,False,True,False,False,True,False,True,False,True,0.10159263831706711
0,15,939.7,False,False,True,False,False,False,False,False,True,0.5718990695015467
0,27,2724.6,False,False,False,False,True,False,False,False,False,0.6616027028110295
0,71,8309.55,True,False,False,False,False,False,True,False,True,0.3033284690579483
0,45,4192.15,False,False,True,False,False,False,False,False,False,0.5909733479649416
0,4,73.05,False,False,False,False,True,True,False,True,False,0.39277631002422664
0,1,19.6,False,False,False,False,True,True,False,True,False,0.43393133242469195
0,47,4749.15,False,False,False,True,False,False,False,False,False,0.7325929190305869
0,34,1734.2,False,False,False,True,False,False,False,False,False,0.5787255231057883
0,18,957.1,True,False,True,False,False,False,False,False,True,0.348481790924821
0,8,447.75,True,False,False,False,False,False,True,False,True,0.32774722068965206
0,7,249.55,True,False,True,False,False,False,False,False,True,0.4340989679723978
0,5,453.75,False,False,False,True,False,False,True,False,False,0.7294058267067121
0,39,2209.15,True,False,False,True,False,False,False,False,True,0.29343088067030415
0,29,654.85,False,False,False,False,True,True,False,True,False,0.1441789829326401
0,1,55.2,False,False,False,False,True,False,False,False,False,0.733379001855262
0,31,789.2,False,False,True,False,False,False,False,False,False,0.38808752320066087
0,2,38.45,False,False,False,False,True,False,False,False,False,0.7185970240267994
0,63,4448.8,True,False,True,False,False,False,True,False,True,0.08540805067804332
0,20,1641.3,False,False,False,True,False,False,False,False,False,0.7667915662506171
0,71,5894.5,False,True,True,False,False,False,False,False,True,0.0690126112534114
0,66,4017.45,False,True,False,False,False,False,True,False,False,0.03421868684531245
0,8,438.4,False,False,False,False,True,False,False,False,False,0.6787466031034339
0,2,174.8,False,False,False,True,False,False,False,False,False,0.8350894379469092
0,3,101.1,False,False,False,False,True,False,True,False,True,0.4859182259063042
0,47,1029.8,False,True,True,False,False,True,False,True,False,0.012220121953160199
0,2,90.35,False,False,False,True,False,False,False,False,False,0.8290434182870101
0,1,74.0,False,False,False,True,False,False,False,False,True,0.7776891362260097
0,7,129.15,True,False,False,False,True,True,False,True,False,0.2089692401544927
0,69,7297.75,False,True,False,True,False,False,False,False,False,0.29285093307168475
0,5,550.6,False,False,False,True,False,False,False,False,False,0.8344475133147472
0,71,1416.5,False,True,False,False,True,True,False,True,False,0.0027297342255738297
0,1,74.3,False,False,True,False,False,False,False,False,False,0.7595990450830052
0,14,1208.35,False,False,True,False,False,False,False,False,True,0.6208128798925617
0,29,601.6,False,False,True,False,False,True,False,True,False,0.1571709291341005
0,56,4534.45,False,True,True,False,False,False,False,False,True,0.0900705586987191
1,6,573.75,False,False,False,True,False,False,False,False,False,0.8668599049058338
1,1,40.2,False,False,False,True,False,False,False,False,False,0.8731137461123368
0,46,4236.6,True,False,False,False,False,False,False,False,True,0.3320809543840945
0,20,2203.7,False,False,False,False,False,False,True,False,True,0.5298458576409314
1,20,1727.5,False,False,True,False,False,False,False,False,False,0.7423898656626625
1,37,2841.55,False,False,False,True,False,False,False,False,False,0.7305884759336482
0,24,494.05,False,True,False,False,True,True,False,True,False,0.036132214295029406
0,29,2649.15,False,False,True,False,False,False,True,False,False,0.5132275202836012
0,21,2200.25,False,False,False,False,False,False,True,False,False,0.6073037399787181
0,19,2012.7,False,False,False,True,False,False,False,False,True,0.7431403085300964
0,54,4299.95,False,True,False,True,False,False,True,False,True,0.08379969992459563
0,2,28.3,True,False,True,False,False,True,False,True,False,0.2838850145418927
1,27,2867.75,False,False,False,False,False,False,True,False,True,0.5767603214020112
0,46,2893.4,False,True,False,False,False,False,True,False,True,0.04809278632691508
0,18,391.7,False,False,False,False,True,True,False,True,False,0.2327727985330204
0,52,1070.5,False,True,False,False,True,True,False,True,False,0.007930512820909315
0,43,2499.3,False,False,False,True,False,False,False,False,False,0.5294501873782037
0,3,58.0,False,False,False,False,True,True,False,True,False,0.4066986329316039
0,4,176.2,False,False,True,False,False,False,False,False,False,0.7321347850143686
0,6,477.55,False,False,True,False,False,False,False,False,False,0.7366088406201479
1,35,3437.5,False,False,False,True,False,False,False,False,False,0.8075946053496694
0,68,4109.0,False,True,True,False,False,False,False,False,True,0.03490351855094595
0,5,512.45,False,False,False,True,False,False,False,False,False,0.8317293360655206
0,3,122.7,False,False,False,True,False,False,False,False,False,0.8219625006393003
1,4,317.75,False,False,False,True,False,False,False,False,False,0.8668946995891075
0,4,116.95,False,True,True,False,False,True,False,True,False,0.1157442614436875
0,2,165.0,False,False,False,False,False,False,False,False,False,0.7717816535616929
0,40,4469.1,False,False,True,False,False,False,True,False,True,0.4696314244987402
0,10,865.1,False,False,True,False,False,False,False,False,True,0.6410838244303892
1,24,2088.45,False,False,False,True,False,False,False,False,False,0.8124974364346288
1,72,7748.75,False,True,False,False,False,False,True,False,True,0.130475368849804
0,24,2431.35,False,False,True,False,False,False,False,False,False,0.6997817509710511
0,72,6350.5,False,True,False,False,False,False,False,False,True,0.08731580271233268
0,1,52.2,False,False,False,True,False,False,False,False,True,0.7757519041420996
0,18,1639.3,False,False,False,True,False,False,False,False,True,0.7184449989683098
0,4,162.45,False,False,False,True,False,False,False,False,True,0.7503268953808935
1,36,3186.7,False,False,False,True,False,False,True,False,False,0.6601495388756691
0,11,888.65,False,False,False,True,False,False,False,False,False,0.8015910573970638
0,1,69.55,False,False,False,True,False,False,False,False,False,0.8367091470627678
0,42,3313.4,False,False,False,True,False,False,False,False,False,0.6458450728541623
1,16,1375.15,False,False,True,False,False,False,False,False,False,0.7578330500928967
0,50,5791.1,True,False,True,False,False,False,True,False,True,0.30393412196544844
0,1,24.6,False,False,False,True,False,False,False,False,False,0.8335378153760792
0,38,756.4,False,True,False,False,True,True,False,True,False,0.016795917365952873
1,24,1857.75,False,False,False,True,False,False,True,False,False,0.6839238241583495
0,31,1825.5,False,False,False,False,False,False,False,False,False,0.5406170929870515
0,8,159.2,False,False,False,False,False,True,False,True,False,0.39211586379516583
1,43,4533.9,True,False,False,True,False,False,False,False,True,0.5888834148599573
0,57,4124.65,False,True,True,False,False,False,True,False,True,0.040514350143765865
0,13,272.35,False,True,False,False,True,True,False,True,False,0.06451034948312909
0,40,3488.15,True,False,True,False,False,False,False,False,True,0.3153885848604605
0,23,436.9,True,False,False,False,True,True,False,True,False,0.09750359555653869
0,72,5959.3,False,True,True,False,False,False,True,False,False,0.05589498658390791
0,55,4589.85,True,False,True,False,False,False,True,False,False,0.19958660472402634
0,48,5315.1,False,False,False,False,False,False,True,False,False,0.5639269896452176
0,1,74.95,False,False,False,True,False,False,False,False,False,0.8370868402590218
0,36,3457.9,False,False,False,False,False,False,False,False,False,0.6616340384229157
0,11,712.25,False,False,False,True,False,False,False,False,False,0.7868229118876866
